ID,Data_name,Title,Event_name,Type,Date,Time,Cause,Land,County,Town,Village,Place,X,Y,Resource,Description
142,DF20090808-142.pdf,98年莫拉克颱風-屏東瑪家-001,98莫拉克颱風,地滑;洪水,2009-08-08,8:00,本次受災點之地層主要屬廬山層，主要由硬頁岩;板岩;和千枚岩夾砂岩的互層組成，易剝蝕和風化，且含水量多，以致於較易發生崩塌。初步推估當地多為枝葉稀疏之淺根植物，天然覆蓋面積減少，不利於坡地水土保持。本次莫拉克颱風所帶來之大量雨勢入滲表土，導致表土層含水量增加;岩層軟化降低抗剪力，造成瑪家3~5 鄰發生大範圍之滑動與陷落，進而造成多棟民宅傾斜;地坪錯動及擋土牆發生錯位與裂縫。另瑪家 1~2 鄰聯外道路旁邊坡，因山坡地可載負含水量有限，導致大量降雨不斷沖刷坡面，造成多條沖蝕溝，洪水伴隨土石及樹枝等雜物宣洩而下，阻塞排水溝渠，導致水流漫溢至路面阻斷部分聯外道路。,山坡地(100%),屏東縣,瑪家鄉,瑪家村,地標：瑪家聚落(位於屏35縣道11K處),120.687209,22.67607,董文明村長,"因莫拉克颱風帶來之超大豪雨，8月8日早上8時位於屏35縣道約11k處之瑪家部落，發生地層滑動災害，其中房舍及部落內聯外道路產生程度不一之裂縫或傾斜，較為嚴重之民宅約2棟，目前瑪家村瑪家3~5鄰因地滑，已被列為安全勘虞範圍。
  另瑪家1~2鄰聯外道路因邊坡坡面沖蝕洪水宣洩而下，土石及樹枝等雜物阻塞排水溝渠，導水流漫溢至路面致阻斷部分聯外道路。"
143,DF20090808-143.pdf,98年莫拉克颱風-屏東三地門-003,98莫拉克颱風,崩塌,2009-08-08,1:00,"莫拉克颱風帶來之超大豪雨，德文村西側山澗溪水暴漲，研判因坡地排水不及，導致洪水順沿聯外道路漫淹，造成聯外道路往北方向之民宅遭洪水侵襲，洪水分流往屏31線宣洩而下，造成土砂淤埋屏31線。
  經現場研判本區域屬中新世廬山層，由硬頁岩;板岩;千枚岩組成，岩石劈理與節理皆發達而易碎裂，坡腳經洪水及豪雨持續漫流沖刷入滲，本處坡地因土壤剪力強度不足;凝聚力喪失，而造成崩塌災害。",山坡地(64%);林班地(36%),屏東縣,三地門鄉,德文村,地標：德文派出所(屏31線約7.0k處),120.701757,22.771077,德文派出所警員,"莫拉克颱風帶來超大豪雨，德文村西側山澗壑溝溪水暴漲，洪水沿聯外道路溢流，造成6棟民宅淹水，洪水挾帶土砂順流而下淤埋屏31線道路約30公尺。
  屏31線道路下邊坡7.0k處崩塌，造成路基毀損約50公尺;道路上1棟民宅基礎流失毀損，並掩埋下邊坡之聯外道路，道路中斷約150公尺。
  土石淤埋：屏31線遭洪水土砂淤埋約30公尺；屏31線道路下邊坡7.0k處之聯外道路，遭崩塌土石淤埋約150公尺。"
144,DF20090808-144.pdf,98年莫拉克颱風-高雄桃源-006,98莫拉克颱風,地滑,2009-08-08,22:00,民國 98 年莫拉克颱風期間帶來持續性之超大豪雨，對地表持續沖刷導致雨水入滲，使土體重量增加，且由現場勘查推測聚落下方近溪谷邦腹北溪坡腳於颱風期間受到溪流沖刷，導致舊藤枝部落下方基礎流失，結合以上因子，導致舊藤枝部落發生地滑災害。,林班地(100%),高雄市,桃源區,寶山里,地標：森濤派出所,120.755167,23.067043,森濤派出所所長,寶山舊藤枝部落區域因莫拉克颱風挾帶之超大豪雨，聚落發生大規模區域地滑，多棟房屋傾倒，多數民宅因地滑導致牆面及地面龜裂，災後舊藤枝部落已無人居住。藤枝國家森林遊樂區因地滑災害，現已暫停開放。
145,DF20090808-145.pdf,98年莫拉克颱風-高雄桃源-004,98莫拉克颱風,地滑,2009-08-08,22:00,民國 98 年莫拉克颱風期間帶來持續性之超大豪雨，對地表持續沖刷導致雨水入滲，使土體重量增加，且由現場勘查推測聚落下方近溪谷邦腹北溪坡腳於颱風期間受到溪流沖刷，導致二集團部落下方基礎流失，結合以上因子，導致二集團部落發生地滑災害。,山坡地(15%);林班地(85%),高雄市,桃源區,寶山里,地標：寶山國小二集團分校,120.721929,23.055763,當地訪談村民及長老,寶山二集團部落受莫拉克颱風挾帶之超大豪雨影響，二集團本部落中發生地滑災情，造成寶山國小二集團分校;二集團活動中心及部分民房發生路面龜裂或牆面傾倒。其中寶山國校二集團分校因災損，現已暫時停課，而活動中心因下方地滑導致基礎龜裂。
146,DF20090808-146.pdf,98年莫拉克颱風-高雄桃源-003,98莫拉克颱風,地滑,2009-08-08,17:00,民國 98 年莫拉克颱風期間帶來持續性之超大豪雨對邊坡及地表持續沖刷入滲及沖蝕，除造成部分區域發生溝狀沖蝕外，由於部落內排水系統不及降雨強度，造成洪水漫流部落，挾帶土砂掩埋多戶民宅。另外距離部落下方約800 公尺處之邦腹北溪於颱風期間沖刷下方坡腳，導致上方部落亦有部份區域發生地滑。,山坡地(50%);林班地(50%),高雄市,桃源區,寶山里,地標：寶山國小(位於藤枝林道上),120.70863,23.03663,當地訪談村民,寶山國小道路上方林班地，受莫拉克颱風挾帶之超大豪雨持續沖刷，於8月8日晚間山洪爆發，水流攜帶泥砂，淹埋多戶民宅及寶山國小，並毀損部落主要階梯便道，且部分地區因部落下方坡腳遭溪水淘刷而有地滑情形發生。
147,DF20090808-147.pdf,98年莫拉克颱風-高雄桃源-007,98莫拉克颱風,土石流,2009-08-08,16:00,莫拉克颱風帶來之豪雨造成野溪上游坡地及河道兩側崩塌，崩積於河床上的土石混合溪水形成土石流直衝而下。土石流於3 條野溪與台20 線交會處，因排水斷面不足，導致土石改道溢流，在本區形成3 塊土砂堆積區，位於溢流點下方之樟山國小學生宿舍及1 戶民宅遭土石掩埋。,山坡地(100%),高雄市,桃源區,拉芙蘭里,地標：樟山國小,120.820056,23.252671,樟山國小校長,"樟山國小旁之野溪林班地，受莫拉克颱風所挾帶之持續豪雨沖刷，於8 月8日大約16 時爆發土石流災害，3 條野溪與台20 線交會處皆發生土石溢流，造成樟山國小學生宿舍與1 戶民宅遭土石淤埋，阻斷道路約200 公尺，野溪排水渠道旁紐澤西護欄遭土石撞擊毀損，幸無人員傷亡。
  土石淤埋：樟山國小學生宿舍及北側 1 戶民宅遭土石侵入淤埋，南側停車場遭土石淤埋，與數座電線桿遭淤埋，台20 線遭土石淤埋。
  土石撞擊：樟山國小學生宿舍窗戶及大門遭土石撞毀，野溪排水渠道旁紐澤西護欄遭土石撞擊毀損。
  土石堵塞：樟山國小警衛室旁野溪交排水箱涵遭土石堆積堵塞。
  土石沖刷：樟山國小北側原野溪兩側台20 線下邊坡約1.3 公頃樹林地遭土石沖刷流失。
  土石漫流改道：土石流於台20 線與3 條野溪交會處，因土砂量過大，導致土砂漫流改道侵入樟山國小學生宿舍及下方民宅，堆積區淤埋高度約達1 至2 公尺，堆積土石方估計達5 萬立方公尺。"
148,DF20090808-148.pdf,98年莫拉克颱風-高雄桃源-002,98莫拉克颱風,崩塌,2009-08-08,16:00,本處原為山澗谷地植被良好區域，因莫拉克造成大豪雨，山澗匯流溝壑導致山洪暴發增加坡面的沖蝕，且本區域地質屬於較為脆弱及較易產生崩塌的岩層，雨水滲入岩間的弱面，增加岩體正向應力同時減弱層面間的摩擦力，而形成大規模崩塌地。,山坡地(60%);林班地(40%),高雄市,桃源區,梅山里,地標：梅山派出所,120.826227,23.264156,當地居民,梅山派出所後方山坡地因莫拉克豪大雨造成崩塌，崩塌範圍寬約90公尺，長約220公尺，造成5戶民宅被土砂淤埋，其中3棟全毀已被拆除。崩塌土砂堆積範圍長約100公尺，寬約110公尺，高度達10~12公尺，並且崩塌地上仍殘留大量鬆散土砂。
149,DF20090808-149.pdf,98年莫拉克颱風-高雄甲仙-008,98莫拉克颱風,洪水;崩塌,2009-08-08,6:00,導因於莫拉克颱風為甲仙鄉帶來超過 2000 毫米的雨量，五子寮山區排水設施系統尚未完善，地表逕流隨著路面漫流，匯集山坡水流之後在低窪處漫淹淘刷，造成林道下邊坡崩塌，洪水挾帶崩落土砂入侵民宅。,林班地(100%),高雄市,甲仙區,小林里,地標：錦地巷1鄰3號民宅(台21線229.5k處右轉約250m處),120.624103,23.131046,小林村辦公室;錦地巷17號住戶,莫拉克颱風侵襲期間，五子寮山區降下超大豪雨，因降雨量超出道路排水機能，導致五子寮林道約0k+250處下邊坡崩塌，造成路基流失，洪水挾帶上游土砂入侵錦地巷3號民宅，造成部分房舍遭土石掩埋損壞。
150,DF20090808-150.pdf,98年莫拉克颱風-台南南化-001,98莫拉克颱風,土石流,2009-08-08,17:00,經由現地勘查流路情況及對居民訪談得知，此處災害係導因於青山宮旁野溪河道斷面狹窄且於青山宮前呈一彎道，而轉彎處下方之橋孔箱涵斷面不足，以致無法順利將土石引流至下游；而野溪上游之土石攔阻措施強度與規模亦不足，以致無法將土石攔阻甚遭沖毀。本災區於97 年卡玫基颱風即發生類似災情，而本次災害之規模及受災範圍則更甚於前者。98 年8 月8 日經莫拉克颱風所攜帶之持續豪雨沖刷入滲，致使野溪上游半屏山發生崩塌，豐沛雨量使溪床上之崩塌土石，混合大量泥水沿野溪溪床流動而下。而野溪溪床內之流動土石由箱涵瓶頸處開始阻塞回堵，則大量土石即由青山宮前方轉彎處開始溢流至周遭果園內，甚至侵入果園周遭之民宅。,林班地(100%),臺南市,南化區,玉山里,地標：青山宮,120.527593,23.075277,新聞媒體及當地居民,"青山宮旁之野溪上游林班地，受莫拉克颱風所挾帶來之持續豪雨沖刷，約於8月8日傍晚爆發土石流沿野溪溢流而下，大量土石淹埋侵入羌黃坑部落多戶民宅，南化鄉公所緊急撤離四十多戶居民，幸無人傷亡。
  土石淤埋：青山宮及下方5戶民宅遭大量土石侵入掩埋，其中一戶民宅牆壁遭土石撞毀挾帶而下之防砂壩結構殘塊撞穿；另尚有約10戶民宅遭受輕微損壞。
  土石堵塞：青山宮下方無名橋下方箱涵(橋孔)遭土石堆積堵塞。
  土石漫流改道：土石流於青山宮旁河道轉彎處，因河道箱涵遭土石淤滿，導致土石改道漫流侵入青山宮下方民宅，民宅外之土石堆積區淤埋高度可達3至4m，堆積土石方估計達4萬立方公尺。"
151,DF20090808-151.pdf,98年莫拉克颱風-南投仁愛-001,98莫拉克颱風,洪水,2009-08-08,20:00,去年(97年)於辛樂克颱風期間遭洪水沖毀之夢谷農路路段，位置處於河道彎流處之凹岸，受洪水直接沖刷影響導致岸坡路基淘刷流失；而後所鋪築之臨時便道位於原沖毀路段之溪床上，自然無法再次承受洪水侵襲而毀損。此外，由於溪流兩岸沿線有多處河岸崩塌及蝕溝，遭雨水沖蝕下移之土石應為溪床泥砂淤積主要來源，而夢谷一號橋橋孔亦因此遭泥砂堵塞。,溪流右岸集水區多屬林班地；左岸集水區則為原住民保留地。,南投縣,仁愛鄉,南豐村,地標：南豐橋(受災地點為過南豐橋後，沿夢谷農路上行約800公尺處。),121.087844,24.005518,南豐村姜義智村長,"土石流潛勢溪流投縣DF012南山溪於莫拉克颱風期間洪水暴漲，原去年(97年)因辛樂克颱風期間遭洪水沖毀之夢谷農路路段，而后鋪築之臨時河床便道再次遭洪水沖刷毀損。另南山溪下游與眉溪匯流處之溪床，因泥砂淤積導致溪床抬昇，而夢谷一號橋之橋孔亦遭泥砂堵塞。
  本次災害事件未造成任何人員傷亡。
  土石堵塞：南山溪下游與與眉溪匯流處之溪床泥砂淤積，並導致夢谷一號橋之橋孔堵塞。
  洪水沖刷：夢谷農路中斷處所鋪築之臨時河床便道遭洪水沖毀約100公尺。"
152,DF20090808-152.pdf,98年莫拉克颱風-高雄甲仙-012,98莫拉克颱風,崩塌,2009-08-08,6:00,"小北勢溪上游河道缺乏護岸保護，颱風期間溪水暴漲，洪水淘刷河岸基礎，造成兩岸多處崩塌。
  五子寮林道及周邊聯外道路排水狀況不良，山坡逕流容易隨著路面漫流，匯集山坡水流之後在低窪處漫淹淘刷，造成道路邊坡基腳流失;坡面沖蝕等災害，溪水挾帶上游土砂入侵民宅。",林班地(100%),高雄市,甲仙區,小林里,地標：第六號橋(台21線約174K處),120.612451,23.128761,錦地巷1號民宅住戶,莫拉克期間五子寮山區降下豪大雨，豪雨造成小北勢溪溪水暴漲，溪水淘刷造成上游多處崩塌，竹筍加工農舍1棟遭土石掩埋，鄰近河道約2公頃的梅子園及竹林被沖毀，約200公尺農路崩落河道。豪大雨在山坡匯集往小北勢溪流下，因排水不及造成錦地巷1;2;4號民宅淹水，民宅後方坡面受洪水沖蝕，造成土壤流失;坡面裸露。雨水匯流道路在低窪處流出，造成五子寮林道基礎流失;邊坡崩塌，造成通往2鄰之道路中斷。
153,DF20090808-153.pdf,98年莫拉克颱風-高雄甲仙-011,98莫拉克颱風,土石流,2009-08-08,21:00,經由現勘流路及訪談當地居民得知，本次災害應導因於莫拉克颱風為甲仙鄉帶來超過2000毫米的雨量，溪水暴漲持續沖刷導致野溪上游既有向源侵蝕山坡地崩塌，野溪兩案邊坡亦遭溪水淘刷崩塌，大量崩塌土石形成土石流料源，於8月8日21時爆發土石流沿野溪溢流而下，由於箱涵堵塞造成斷面不足無法讓土石宣洩，致土石流沿台20線溢流擴散，土石形成扇狀堆積沖毀民宅。,林班地佔85%，山坡地佔15%,高雄市,甲仙區,東安里,地標：咖啡巷(台20線55K+400處),120.611628,23.075217,林務局巡山員,"台20線55K+400處咖啡巷旁野溪(高縣DF016)，因莫拉克颱風所挾帶而來的豪雨造成溪水暴漲，持續沖刷導致野溪凹岸崩塌，洪水挾帶崩落土石於8月8日21時沿野溪爆發土石流，土石堵塞箱涵造成土石沿台20線溢流擴散。
  土石淤埋：土石流影響區之5戶民宅及舊林務局工作站遭土石沖毀，土石流出量估計約達5萬立方公尺。
  土石堵塞：台20線箱涵被大量土石堵塞。
  土石沖刷：台20線約100公尺遭沖毀。
  土石漫流改道：土石沿台20線擴散。"
154,DF20090808-154.pdf,98年莫拉克颱風-高雄甲仙-010,98莫拉克颱風,洪水,2009-08-08,6:00,經現地勘查土石堆積與河道沖刷研判，本次災害應屬洪水所引發，災前旗山溪在河道上形成二條分支，其中一條緊鄰關西巷形成攻擊坡，莫拉克颱風帶來之大量豪雨造成旗山溪溪水暴漲，洪水沖毀道路下邊坡擋土牆，使關西巷沿線多處中斷;邊坡崩塌，河道在贏橋周邊的河段束縮，洪水集中造成沖刷力量增強，造成護岸損壞。,林班地(55%);山坡地(45%),高雄市,甲仙區,小林里,地標：關西巷(自南光巷左轉贏橋，繞溪底便道可以抵達),120.602468,23.123444,水保局專員,因莫拉克造成大豪雨，導致旗山溪溪水暴漲，在8 月8 日6 時及8 月9 日10時二次越堤，並造成下游旗山鎮嚴重淹水。越堤洪水淘刷邊坡造成河岸崩塌，關西巷路基流失，下邊坡擋土牆被沖毀，贏橋周邊河段護岸損毀，約2 公頃的果園流失及3 戶房屋損毀。
155,DF20090808-155.pdf,98年莫拉克颱風-高雄甲仙-009,98莫拉克颱風,土石流;洪水,2009-08-08,20:00,"1. 三聖宮旁台 21 線箱涵開口被土石堵塞，導致土石流潛勢溪流高縣DF010 挾帶土石於此處溢流，土石溢流至路面沿台21 線擴散；中興路44 巷旁野溪上游缺乏整治，溪床又多為細質砂石，降雨容易被沖刷致使涵管堵塞，水流無法宣洩便沿道路傾洩而下。
  2. 因莫拉克帶來的超大雨量，導致台21 線路面逕流量大，逕流在中和巷上邊坡被排放，因缺乏排水設施導致中和巷數十戶住家淹水。",山坡地(100%),高雄市,甲仙區,關山里,地標：三聖宮;震威宮。,120.607117,23.109603,中和巷40號居民,"莫拉克颱風期間降下超大豪雨，造成關山社區周邊發生土石流;洪水等災害，土石流潛勢溪流高縣DF010挾帶土石於三聖宮前台21線箱涵溢流，沿台21線擴散並淤積造成道路中斷，損壞三聖宮下邊坡護岸及路旁的候車亭。逕流沿台21線漫流，水流在道路下邊坡被排放，造成中和巷數戶民宅淹水。
  中興路44巷涵管因土石堵塞，溪水溢流路面沿著中興路44巷直沖震威宮，土砂淤積廣場並造成淹水。
  土石淤埋：台21線約50公尺路段被掩埋，震威宮前廣場被掩埋，土砂流出量估計約達3000立方公尺。
  土石堵塞：三聖宮前台21線箱涵;中興路44巷涵管。
  土石沖刷：中興路44巷旁野溪刷深，固床工基礎流失而破損。"
156,DF20090808-156.pdf,98年莫拉克颱風-高雄甲仙-007,98莫拉克颱風,洪水;崩塌,2009-08-08,19:00,"1. 經現地勘查土石堆積與河道沖刷研判，本次災害應屬洪水所引發，大北勢溪為旗山溪重要支流，災點鄰近大北勢溪與旗山溪匯流處，大北勢溪在無名橋下游河道向左急彎，使河道右岸淘刷導致無名橋被沖毀。
  2. 北勢巷 8 之6 號民宅聯外道路下邊坡損壞處多為河道攻擊坡，暴漲溪水先沖毀護岸之後淘刷邊坡，造成道路下邊坡擋土牆基礎流失進而損壞，路面亦隨之破損。",林班地(100%),高雄市,甲仙區,小林里,地標：顯聖壇(位於北勢巷往南光方向過關山橋約1公里處),120.612451,23.128761,水保局專員,因莫拉克造成大豪雨，導致大北勢溪溪水暴漲，在8月8日19時沖毀北勢巷橫越大北勢溪的無名橋，造成交通中斷，北勢巷被土石掩埋阻斷通行；上游河段的護岸亦被沖毀，缺乏護岸保護，洪水淘刷邊坡造成河岸崩塌，北勢巷8之6號民宅之聯外道路下邊坡擋土牆被沖毀，道路基礎流失損壞路面。
157,DF20090808-157.pdf,98年莫拉克颱風-南投信義-008,98莫拉克颱風,土石流,2009-08-08,21:00,四區溪上游遭受大豪雨侵襲造成數處大崩塌地，總面積約8公頃，為土石流提供主要的料源，崩積河床的土石混合溪水形成土石流後沖刷而下，在舊愛玉橋上游約200公尺處，河谷開始變寬導致水流減緩，土石在四區溪溢流形成狹長舌狀之土石堆積區，並掩埋部分製茶場。和社溪主流在颱風期間沖毀週邊的護岸，導致兩側河岸嚴重淘刷，間接造成四區溪護岸損毀。,林班地(100%),南投縣,信義鄉,神木村,地標：神木村12鄰(舊愛玉橋),120.865902,23.544042,水保局專員,"本災區位於四區溪與和社溪匯流處，而四區溪(土石流潛勢溪流投縣DF200)因莫拉克颱風帶來之超大豪雨造成四區溪山洪暴發，溪水淘刷導致上游約8公頃的崩塌地，崩落的土石混雜溪水致使土石流發生。
  土石淤埋：土石流影響區之塔塔加大松製茶廠部分遭土石掩埋，土石流出量估計約達4萬立方公尺。
  土石沖刷：農田遭土石沖刷流失約0.16公頃，溪底便道及舊愛玉橋亦遭沖毀。"
158,DF20090808-158.pdf,98年莫拉克颱風-南投信義-007,98莫拉克颱風,崩塌,2009-08-08,8:00,莫拉克颱風期間在玉山山區降下驚人的雨量，超過 1800 毫米的雨量導致山洪暴發，雨水匯流山溝造成溪床刷深，橫越四區林道直接造成道路損壞，因溪谷基礎缺乏保護，溪水持續淘刷使兩岸邊坡多處崩塌，造成11鄰農舍損壞與部份農田流失。,山坡地(100%),南投縣,信義鄉,神木村,地標：神木村11鄰受損農舍,120.860633,23.534303,水保局專員,因莫拉克造成大豪雨，山澗匯流導致山洪暴發，沖蝕溝橫越四區林道而下，溪床刷深導致道路基礎流失，使林道中斷。溪水淘刷邊坡造成兩岸崩塌，林道電線桿因而傾倒，約0.02公頃的農田流失及1戶農舍損毀。
159,DF20090808-159.pdf,98年莫拉克颱風-南投信義-006,98莫拉克颱風,土石流,2009-08-08,15:00,初步針對此處地質條件進行研究，可見鄰近不到三公里處即是陳有蘭斷層，研判此處地質條件本身即有缺陷，尤以出水溪最為嚴重，而經過莫拉克颱風挾帶豪雨沖刷上游山坡地，此處土石極易受雨水挾帶至下游，淤積河道使通水面積大幅減少，且溪流坡度大於25%，地勢極為險峻，使降雨後集水時間短暫，瞬時便會產生極大流量，造成莫拉克颱風後8~10鄰多次遭受土砂災害未止。,林班地(100%),南投縣,信義鄉,神木村,地標：神木大橋(愛玉子溪與那瑪嘎班溪交會處),120.854587,23.527959,水保局專員,"莫拉克颱風挾帶大量雨勢落在阿里山區域，導致愛玉子橋因溪水暴漲沖毀，使神木國小鄰近9鄰10鄰往外之文心聯通道路中斷。居民表示之後每逢阿里山地區降雨，此處所搭製便道皆會因溪水沖毀。愛玉子溪與那瑪嘎班溪之間9鄰民宅兩側基礎均有因沖刷導致淘空現象，以致於9鄰房舍已無法居住。
  土石淤埋：愛玉子溪上游崩塌挾帶砂石淤積於原愛玉子橋處，導致愛玉子溪下游河道大量土石淤積。那瑪嘎班溪與出水溪(土石流潛勢溪流投縣DF199)河道中大量土石淤積目前尚未清理，導致舊神木橋與神木大橋通水面積嚴重不足，淤埋神木大橋與舊神木橋橋梁墩柱基礎。"
160,DF20090808-160.pdf,98年莫拉克颱風-南投信義-005,98莫拉克颱風,土石流,2009-08-08,18:00,民和巷民宅基礎淘刷較周邊台 21 線邊坡基礎沖刷更為嚴重，然而此處並非河道轉彎處，經由現場初步判斷，因和社溪對岸即頭坑溪(土石流潛勢溪流投縣DF202)匯流處，大量土石淤積於此，導致此處河道束縮並往左岸偏移，而莫拉克颱風帶來之充沛雨量引起和社溪溪流暴漲，洪水因河道束縮而流速加快攻擊左岸民房，引起本次洪水沖刷災害。,林班地(100%),南投縣,信義鄉,神木村,地標：隆華高枝18號電桿(民和巷57-1號;57-7號及57-8號),120.871892,23.568672,水保局專員,因頭坑溪發生土石流，大量土石擠壓和社溪主河道，導致台21線沿線下邊坡沖刷，其中民和巷民宅位於和社溪河道旁，住宅基礎遭嚴重沖刷，屋外地坪產生裂縫。
161,DF20090808-161.pdf,98年莫拉克颱風-南投信義-004,98莫拉克颱風,崩塌,2009-08-08,20:00,此處坡地因地質條件破碎疏鬆，且坡度險峻陡峭，以致此處受到莫拉克颱風所挾帶之豪大雨沖刷，產生大範圍邊坡崩塌，崩落土石將此處聯通道路破壞，並有部分土石落至沖蝕溝河道，所幸此次災害並無造成任何人員傷亡。,山坡地(100%),南投縣,信義鄉,神木村,地標：神木村1鄰(民和巷14號及14-1號),120.874486,23.580684,水保局專員,莫拉克颱風來襲造成南投山區大量降雨，引起民和巷南側14號民宅旁沖蝕溝旁邊坡崩塌，崩塌面寬約80公尺，長約100公尺，面積估計約0.8公頃，損壞崩塌面下方聯通道路約100公尺長；北側14-1號民宅旁沖蝕溝道路邊坡崩塌，崩塌寬約15公尺，長約20公尺，導致下方路基流失約5公尺長。
162,DF20090808-162.pdf,98年莫拉克颱風-嘉義梅山-008,98莫拉克颱風,地滑,2009-08-08,1:00,依據中央地質調查所1/500000地質圖顯示，災害地點地層屬卓蘭層，主要地質材料為砂岩;頁岩互層，本次災害因莫拉克颱風挾帶超大豪雨，雨水入滲，增加岩體荷重降低摩擦力，並且本區位於山腰轉彎處，在地質上本屬於較容易崩塌區域，綜合上述即為本區致災成因。,-,嘉義縣,梅山鄉,瑞里村,梅山鄉瑞里村(8鄰12號;14號;16號),120.658501,23.533142,當地居民,地滑災害造成本區域12;14;16號民宅地坪輕微錯動並出現數條裂縫。16號民宅及道路因而有往東北方向傾斜之趨勢。本區域原先規劃避難地點為瑞里國小，因莫拉克颱風使東側產生崩塌，阻斷通往瑞里唯一避難道路。
163,DF20090808-163.pdf,98年莫拉克颱風-嘉義梅山-007,98莫拉克颱風,崩塌,2009-08-08,1:00,經調查過去 717 瑞里大地震與921 集集大地震時，鄰近區域地質構造已遭受破壞，而本區域地質性質本來就屬於地質上較為脆弱之卓蘭層，由砂頁岩互層導致此地質構造容易產生崩塌弱面，此次莫拉克過境帶來豪雨滲入砂頁岩間，增加岩體正向應力，亦同時減弱層面間的摩擦力，而形成此次大規模崩塌災情。,林班地(100%),嘉義縣,梅山鄉,瑞里村,地標：瑞里大飯店(8鄰24號;25號),120.657457,23.53547,8鄰居民林先生,"嘉義縣梅山鄉瑞里村8鄰24號(瑞里大飯店)及25號旁山坡地於8月8日上午1點發生崩塌災害，崩塌範圍長約170公尺，寬30公尺，造成民宅旁倉庫崩落，並使25號民宅路基下陷約40公分。
  旁邊聯通道路因上邊坡崩塌導致損壞，受損長約35公尺。"
164,DF20090808-164.pdf,98年莫拉克颱風-嘉義梅山-010,98莫拉克颱風,地滑;崩塌,2009-08-08,19:00,-,-,嘉義縣,梅山鄉,瑞里村,梅山鄉瑞里村(8 鄰6 號),120.673714,23.527865,-,梅山鄉瑞里村8 鄰6 號民宅後方道路邊坡崩塌，崩落土石造成嘉122 線道路中斷；同時莫拉克颱風所挾帶雨勢入滲引致邊坡滑動與陷落，造成民宅及果園地坪錯動，現場勘查可見多處地表下陷錯位與裂縫。
165,DF20090808-165.pdf,98年莫拉克颱風-台南東山-002,98莫拉克颱風,洪水;崩塌,2009-08-08,7:00,本處因莫拉克帶來超大豪雨，累積降雨量達700 毫米造成土石流潛勢溪流南縣DF025 溪水暴漲，中上游處河道較寬，至觀音第十號橋處河道束縮變窄，不足以容納如此大的流量，溢流而產生洪水災害。,林班地(100%),臺南市,東山區,南勢里,地標：20鄰41-18;19號 (五叉溝往東山段24號電線桿處),120.525377,23.25827,當地居民,因莫拉克帶來豪大雨使土石流潛勢溪流南縣DF025溪水暴漲，洪水沖毀兩側護岸與觀音第十號橋，使41-18及41-19號民宅聯外道路中斷約100公尺。曾文水庫往五叉溝聯外道路東側產生崩塌，阻斷道路約40公尺。暴漲溪水造成土石流潛勢溪流南縣DF025左岸民宅兩戶淹水，原民宅前方農田約0.7公頃遭淹沒。
166,DF20090808-166.pdf,98年莫拉克颱風-台南東山-001,98莫拉克颱風,崩塌,2009-08-08,6:00,莫拉克颱風帶來之豪雨落於台南山區，此處災害地點之地質構造為桂竹林層，多為細粒砂岩與頁岩組成。桂竹林層特性即膠結不良，受到本次豪雨沖刷，雨水滲入岩層間軟化砂岩層，破壞其凝結能力，造成包含本次災害點以內的周遭坡地大小零星坡地崩塌。,林班地(100%),臺南市,東山區,南勢里,地標：20鄰41 -16;17號(五叉溝五叉高分64號電桿),120.517764,23.263575,水保局專員,"南勢村20鄰41 -16號民宅後方坡地於莫拉克颱風後發現有坍塌現象，土石堆積於民宅後方牆腳與工具倉庫，崩塌面長約4公尺，寬約20公尺。南勢村41-17號民宅亦於颱風後發現後方坡地攤落，估計崩塌面長約6公尺，寬約100公尺。
  土石淤埋：41 -16;17號民宅後方遭崩落土石堆積。"
167,DF20090808-167.pdf,98年莫拉克颱風-高雄六龜-015,98莫拉克颱風,崩塌,2009-08-08,17:00,本處邊坡過去未曾發生崩塌，因民國98年莫拉克颱風期間帶來持續性之超大豪雨對邊坡持續沖刷入滲，故多處坡地因土壤剪力強度不足;凝聚力喪失而引致大面積崩塌，並掩埋三棟民宅及多處農地。南側山坡亦因豪雨影響坡面穩定性，造成山澗匯流縱向刷深而下，挾帶土石入侵民宅後側。,山坡地(100%),高雄市,六龜區,興龍里,地標：覺元寺(自六龜大橋往台27線方向，於台27線上左轉龍興國小，繼續往前1.5公里),120.657851,22.706372,當地訪談居民,本處邊坡過去從未發生崩塌，由於莫拉克颱風挾帶超大豪雨，致使圳頭埔部分地區邊坡發生崩塌，發生時間約在98年8月8日下午5時，崩塌範圍寬約50公尺，長約100公尺，並造成圳頭埔往甲仙方向聯外道路遭掩埋約80公尺，崩塌土石並沖毀三棟民宅，所幸無人傷亡。南側沖蝕溝挾帶部分土石入侵土壠140號民宅，造成民宅後側空地土石淤積。
